时间,源水浊度,源水pH,源水温度,源水氨氮,源水COD,源水有机物,混凝剂投加量,沉后浊度,滤后浊度,出水浊度,出水余氯,出水pH
2024-09-25 11:00:00,103.08,7.44,15.6,0.59,5.41,0.112,36.22,2.96,1.18,0.624,1.16,6.68
2024-09-25 12:00:00,81.56,7.45,15.71,0.564,5.07,0.1119,28.45,2.62,0.71,0.312,1.13,6.6
2024-09-25 13:00:00,78.9,7.44,15.62,0.625,4.98,0.1096,24.62,2.24,0.28,0.101,1.34,7.05
2024-09-25 14:00:00,98.58,7.44,15.6,0.561,5.3,0.1125,33.01,2.37,0.46,0.18,0.6,7.31
2024-09-25 15:00:00,90.46,7.44,16.28,0.62,5.69,0.1159,31.15,2.19,0.57,0.265,0.83,6.8
2024-09-25 16:00:00,98.35,7.45,15.74,0.564,5.35,0.1165,35.2,2.56,0.65,0.204,1.27,6.71
2024-09-25 17:00:00,101.16,7.44,17.6,0.616,4.6,0.1104,34.95,3.1,0.52,0.405,1.29,7.11
2024-09-25 18:00:00,84.11,7.44,18.78,0.595,5.37,0.1164,28.75,2.73,0.84,0.479,1.32,7.05
2024-09-25 19:00:00,83.72,7.45,15.54,0.571,5.42,0.1112,30.74,2.43,0.41,0.294,1.36,7.46
2024-09-25 20:00:00,91.28,7.44,16.4,0.574,5.77,0.1086,35.79,2.61,1.03,0.536,1.75,7.36
2024-09-25 21:00:00,83.31,7.44,17.14,0.582,5.04,0.1103,32.42,2.19,0.76,0.591,0.96,6.62
2024-09-25 22:00:00,97.74,7.45,15.84,0.611,5.15,0.112,29.96,3.04,0.71,0.364,1.27,6.69
2024-09-25 23:00:00,100.65,7.45,,0.568,5.25,0.1085,39.48,2.67,0.56,0.279,1.37,6.5
2024-09-26 00:00:00,88.94,7.44,17.63,0.572,4.9,0.1087,33.89,2.49,0.38,0.253,1.26,7.06
2024-09-26 01:00:00,98.0,7.43,16.58,0.601,4.87,0.1117,37.02,3.11,0.39,0.226,1.12,
2024-09-26 02:00:00,90.32,7.45,16.21,0.596,5.25,0.1181,28.84,2.77,0.91,0.41,0.92,7.6
2024-09-26 03:00:00,97.61,7.44,17.34,0.583,4.67,0.1149,32.92,2.93,1.07,0.322,1.09,6.85
2024-09-26 04:00:00,80.05,7.44,16.66,0.56,4.73,0.1182,30.42,2.27,0.57,0.205,,6.9
2024-09-26 05:00:00,98.54,7.43,15.84,0.592,5.37,0.1081,31.74,2.4,0.89,0.381,1.81,6.79
2024-09-26 06:00:00,97.69,7.43,14.91,0.571,5.28,0.1175,34.82,2.56,0.99,0.349,0.63,7.03
2024-09-26 07:00:00,81.55,7.44,15.4,0.596,5.5,0.1092,32.89,2.29,0.63,0.354,1.16,7.4
2024-09-26 08:00:00,91.96,7.43,17.1,0.574,5.27,0.1103,31.63,2.82,0.5,0.233,0.62,6.5
2024-09-26 09:00:00,102.73,7.44,16.57,0.62,5.13,0.1088,38.47,3.06,1.06,0.686,0.93,7.34
2024-09-26 10:00:00,80.94,7.44,15.7,0.594,5.52,0.1123,30.88,2.63,0.44,0.234,1.22,6.5
2024-09-26 11:00:00,98.44,7.43,17.66,0.593,5.0,0.1099,30.24,2.34,0.88,0.359,0.79,6.91
2024-09-26 12:00:00,,7.45,15.73,0.61,5.03,0.116,34.23,2.84,0.45,0.232,1.02,6.67
2024-09-26 13:00:00,103.12,7.43,16.88,0.621,5.11,0.1162,37.38,3.13,0.65,0.429,0.97,6.69
2024-09-26 14:00:00,86.4,7.43,16.11,0.607,5.26,0.1109,28.81,2.42,0.33,0.185,1.21,6.58
2024-09-26 15:00:00,93.8,7.43,17.82,0.594,5.11,0.1167,34.93,2.38,0.44,0.226,1.02,7.12
2024-09-26 16:00:00,107.64,7.44,16.64,0.612,4.68,0.1095,37.54,3.21,0.81,,1.5,6.87
2024-09-26 17:00:00,92.41,7.44,15.94,0.568,5.05,0.1081,33.04,2.21,0.48,0.309,1.13,7.16
2024-09-26 18:00:00,76.1,7.45,15.71,0.606,5.12,0.1095,27.08,2.12,0.61,0.402,0.89,7.2
2024-09-26 19:00:00,73.59,7.43,15.88,0.6,5.16,0.1104,28.19,2.28,0.48,0.294,0.68,6.92
2024-09-26 20:00:00,100.39,7.43,15.17,0.592,4.99,0.1082,37.82,2.45,0.66,0.388,0.89,7.2
2024-09-26 21:00:00,87.2,7.43,14.52,0.612,5.28,0.1089,30.3,2.73,0.79,0.378,1.09,7.02
2024-09-26 22:00:00,80.84,7.43,16.2,0.602,4.65,0.1111,30.67,2.24,0.85,0.571,1.3,6.86
2024-09-26 23:00:00,84.47,7.44,15.36,0.603,5.25,0.1173,34.39,2.31,0.84,0.622,1.36,7.27
2024-09-27 00:00:00,97.37,7.42,15.14,0.611,5.68,0.1167,34.21,3.08,0.55,0.201,1.42,7.44
2024-09-27 01:00:00,87.06,7.42,15.59,0.598,4.96,0.1182,30.06,2.18,0.53,0.4,1.32,7.38
2024-09-27 02:00:00,101.3,7.44,15.73,0.569,5.16,0.1083,33.69,2.72,0.35,0.147,1.44,6.5
2024-09-27 03:00:00,96.58,7.41,15.68,0.565,5.07,0.1072,29.31,2.68,0.45,0.164,1.04,7.02
2024-09-27 04:00:00,105.02,7.42,17.42,0.586,5.08,0.1135,33.22,2.48,0.47,0.296,1.09,7.39
2024-09-27 05:00:00,102.0,7.41,16.34,0.568,4.84,0.1139,35.55,2.63,1.01,0.527,0.97,6.63
2024-09-27 06:00:00,79.62,7.42,17.79,0.598,5.74,0.1098,31.07,2.31,0.76,0.597,0.91,6.97
2024-09-27 07:00:00,93.9,7.43,15.24,0.607,5.26,0.1161,31.94,2.97,1.1,0.556,1.56,6.77
2024-09-27 08:00:00,71.35,7.42,16.46,0.572,4.94,0.1178,28.93,,0.4,0.248,1.09,7.08
2024-09-27 09:00:00,105.63,7.44,15.29,0.612,4.91,0.1109,37.59,2.93,1.05,0.393,0.81,7.88
2024-09-27 10:00:00,79.84,7.42,15.12,0.601,5.16,0.1177,27.65,2.42,0.8,0.409,0.89,7.0
2024-09-27 11:00:00,94.1,7.44,17.82,0.616,4.5,0.1084,31.66,2.32,0.33,0.213,1.78,6.95
2024-09-27 12:00:00,100.61,7.42,14.91,0.566,5.46,0.1125,31.82,2.44,0.48,0.173,1.22,7.67
2024-09-27 13:00:00,76.29,7.43,13.45,0.583,4.99,0.1094,29.77,2.2,0.69,0.405,1.29,7.06
2024-09-27 14:00:00,100.57,7.44,14.97,0.594,5.26,0.1137,34.51,2.88,0.57,0.442,0.99,6.81
2024-09-27 15:00:00,71.06,7.44,13.67,0.602,5.28,0.108,28.71,1.98,0.35,0.156,0.48,6.5
2024-09-27 16:00:00,86.24,7.42,14.73,0.612,5.44,0.1128,30.71,2.12,0.84,0.505,0.77,7.33
2024-09-27 17:00:00,87.3,7.44,14.82,0.61,5.29,0.1091,29.22,2.66,0.65,0.401,0.95,6.64
2024-09-27 18:00:00,83.84,7.44,15.71,0.568,5.37,0.1118,31.77,2.54,0.52,0.372,0.96,6.94
2024-09-27 19:00:00,91.34,7.44,13.63,0.58,5.45,0.1148,28.17,2.89,0.6,0.225,1.14,7.13
2024-09-27 20:00:00,102.93,7.43,16.87,0.599,5.05,0.1109,34.44,3.09,0.88,0.579,1.4,7.19
2024-09-27 21:00:00,82.17,7.41,13.8,0.562,5.79,0.1132,28.24,2.53,0.74,0.428,1.15,6.51
2024-09-27 22:00:00,91.08,7.43,15.55,0.615,5.25,0.118,35.12,2.57,0.92,0.529,1.27,6.68
2024-09-27 23:00:00,101.61,7.43,15.35,0.601,,0.1169,38.27,3.19,0.95,0.586,1.42,7.07
2024-09-28 00:00:00,96.09,7.43,16.29,0.603,4.91,0.1176,34.2,2.82,1.08,,1.58,6.52
2024-09-28 01:00:00,70.71,7.43,15.82,0.608,5.1,0.1087,25.69,1.84,0.5,0.331,0.87,7.2
2024-09-28 02:00:00,101.97,7.42,16.65,0.562,5.28,0.1121,38.31,3.05,0.76,0.248,1.27,6.6
2024-09-28 03:00:00,70.92,7.43,15.1,0.577,5.19,0.1153,25.51,1.92,0.64,0.348,1.28,6.91
2024-09-28 04:00:00,89.7,7.43,,0.591,5.71,0.1169,28.95,2.77,0.45,0.288,1.22,6.85
2024-09-28 05:00:00,89.24,7.43,15.88,0.602,5.05,0.1094,27.63,2.9,0.84,0.256,1.02,7.24
2024-09-28 06:00:00,96.55,7.42,16.49,0.597,5.37,0.1175,33.68,2.35,0.52,0.233,0.85,6.84
2024-09-28 07:00:00,74.44,7.41,16.29,0.558,4.83,0.1116,24.38,1.89,0.27,0.095,1.09,7.21
2024-09-28 08:00:00,75.52,7.43,15.79,0.591,5.82,0.1152,30.92,2.39,0.47,0.214,1.21,7.34
2024-09-28 09:00:00,95.36,7.41,15.7,,4.8,0.1124,32.01,2.9,0.84,0.571,1.46,6.99
2024-09-28 10:00:00,74.48,7.41,15.43,0.576,5.79,0.11,25.24,2.29,0.88,0.607,1.1,7.07
2024-09-28 11:00:00,85.57,7.41,,0.613,5.12,0.108,32.89,2.4,0.64,0.404,0.79,6.79
2024-09-28 12:00:00,94.65,7.43,17.5,0.56,4.49,0.1085,34.74,2.93,0.66,0.242,0.84,6.67
2024-09-28 13:00:00,91.87,7.41,15.22,0.557,5.57,0.1138,35.6,2.7,1.0,0.659,0.78,6.61
2024-09-28 14:00:00,76.6,7.41,15.1,0.576,5.19,0.1128,,2.47,0.4,0.262,1.11,7.03
2024-09-28 15:00:00,79.83,7.4,15.02,0.605,5.03,0.1115,25.37,2.18,0.27,0.087,0.73,6.83
2024-09-28 16:00:00,102.88,7.41,15.85,0.561,5.36,0.1136,38.22,2.67,0.53,0.303,0.9,7.13
2024-09-28 17:00:00,84.85,7.43,13.34,0.556,5.36,0.1123,,2.49,0.31,0.173,1.62,6.91
2024-09-28 18:00:00,70.84,7.4,15.33,0.577,5.29,0.1083,24.45,2.21,0.5,0.312,1.09,6.85
2024-09-28 19:00:00,76.91,7.41,16.35,0.59,,0.1096,,1.98,0.34,0.22,1.16,6.94
2024-09-28 20:00:00,81.17,7.43,14.94,0.56,5.24,0.1115,26.87,2.08,0.32,0.108,0.75,6.5
2024-09-28 21:00:00,103.93,7.43,15.65,0.601,5.36,0.1111,35.79,3.15,0.5,0.211,1.13,7.27
2024-09-28 22:00:00,79.79,7.4,17.57,0.604,5.01,0.1166,26.88,2.35,0.41,0.292,0.64,6.89
2024-09-28 23:00:00,70.22,7.43,15.8,0.583,5.39,0.117,29.3,1.91,0.5,0.28,1.18,6.88
2024-09-29 00:00:00,85.41,7.4,13.01,0.55,5.02,0.112,32.05,2.29,0.23,0.163,0.77,7.48
2024-09-29 01:00:00,70.82,7.41,13.84,0.58,4.84,0.1092,27.43,2.3,0.65,0.28,1.54,6.9
2024-09-29 02:00:00,77.29,7.4,15.0,0.561,5.12,0.1148,27.83,2.04,0.63,0.488,1.72,7.17
2024-09-29 03:00:00,101.71,7.42,14.45,0.575,5.1,0.1083,32.73,,0.91,0.482,0.95,6.5
2024-09-29 04:00:00,91.93,7.4,15.36,0.595,5.46,0.1116,32.02,2.58,0.65,0.353,0.67,6.81
2024-09-29 05:00:00,69.7,7.41,14.96,0.551,4.74,0.1169,24.13,2.35,0.56,0.252,1.0,7.34
2024-09-29 06:00:00,83.23,7.4,16.42,0.548,5.51,0.1157,,2.57,0.72,,0.64,7.26
2024-09-29 07:00:00,73.81,7.42,14.16,0.556,4.99,0.1162,28.28,2.3,0.44,0.283,1.04,7.2
2024-09-29 08:00:00,72.16,7.42,15.05,0.551,4.44,0.1074,25.48,2.29,0.31,0.225,0.87,6.76
2024-09-29 09:00:00,87.93,7.42,15.47,0.564,4.82,0.1113,34.4,2.83,0.72,0.366,1.48,7.07
2024-09-29 10:00:00,85.16,7.43,15.59,,5.09,0.1145,30.46,2.23,0.8,0.569,0.52,6.88
2024-09-29 11:00:00,93.23,7.39,15.4,0.596,5.31,0.108,35.42,2.21,0.54,0.282,0.75,7.1
2024-09-29 12:00:00,98.31,7.42,12.84,0.55,5.14,0.1145,36.66,2.53,0.46,0.21,1.4,7.26
2024-09-29 13:00:00,76.36,7.42,15.34,0.57,4.82,0.11,29.17,2.5,0.41,0.324,0.96,7.06
2024-09-29 14:00:00,99.35,7.4,15.1,0.605,4.95,0.1158,31.65,2.91,0.35,0.152,1.6,7.31
2024-09-29 15:00:00,85.58,7.42,16.12,0.583,4.82,0.1108,29.5,2.16,0.82,0.326,1.15,7.33
2024-09-29 16:00:00,76.78,7.42,15.98,0.599,5.26,0.109,35.58,2.12,0.42,0.249,1.21,6.64
2024-09-29 17:00:00,96.73,7.4,15.49,0.578,5.15,0.1161,32.42,2.76,1.02,0.698,1.24,6.5
2024-09-29 18:00:00,69.19,7.41,15.57,0.554,5.36,0.1139,25.94,1.85,0.71,0.262,1.26,7.31
2024-09-29 19:00:00,87.0,7.4,16.61,0.56,4.65,0.1113,30.08,2.53,0.59,0.415,1.08,7.02
2024-09-29 20:00:00,92.51,,16.4,0.595,5.02,0.1166,30.56,2.23,0.5,0.396,1.1,7.42
2024-09-29 21:00:00,77.49,7.42,15.53,0.601,5.79,0.1127,30.0,2.4,0.47,0.26,1.51,7.1
2024-09-29 22:00:00,97.33,7.41,17.4,0.577,5.37,0.1126,31.0,2.52,0.73,0.574,0.92,7.48
2024-09-29 23:00:00,76.15,7.4,14.62,0.578,5.09,0.1102,26.58,2.16,0.36,0.131,1.2,7.23
2024-09-30 00:00:00,94.65,7.41,13.86,0.573,4.9,0.1146,33.61,2.22,0.45,0.261,1.03,7.12
2024-09-30 01:00:00,69.28,7.39,15.03,0.547,5.53,0.112,25.98,2.15,0.4,0.3,1.34,6.88
2024-09-30 02:00:00,71.99,7.4,14.67,0.551,5.66,0.1124,27.5,2.24,0.48,0.251,1.53,6.84
2024-09-30 03:00:00,79.36,7.4,12.58,0.605,4.85,0.1157,29.0,2.55,0.31,0.223,0.99,6.5
2024-09-30 04:00:00,95.12,7.39,14.39,0.548,4.88,0.1087,30.76,2.84,0.73,0.46,0.85,7.19
2024-09-30 05:00:00,71.48,7.42,15.39,0.567,5.28,0.1141,29.97,2.22,0.28,0.122,0.92,6.75
2024-09-30 06:00:00,95.84,7.4,14.98,0.587,5.31,0.1144,35.58,2.59,0.87,0.651,1.42,6.92
2024-09-30 07:00:00,74.32,7.42,14.27,0.571,5.34,0.1065,25.86,1.89,0.43,0.207,1.22,6.99
2024-09-30 08:00:00,81.74,7.39,15.08,0.605,5.75,0.1134,30.63,2.45,0.78,0.253,1.13,6.83
2024-09-30 09:00:00,78.42,7.4,15.16,0.547,4.91,0.1146,27.84,1.93,0.27,0.111,1.09,7.05
2024-09-30 10:00:00,70.6,7.41,15.76,0.598,5.21,0.1115,28.99,2.19,0.6,0.419,0.94,6.5
2024-09-30 11:00:00,98.13,7.42,14.4,0.554,5.41,0.107,35.6,2.33,0.37,0.242,1.41,7.01
2024-09-30 12:00:00,81.26,7.38,15.92,0.558,5.41,0.1067,32.07,2.01,0.55,0.348,1.2,7.2
2024-09-30 13:00:00,89.67,7.41,13.95,0.577,5.0,0.1061,29.82,2.57,0.58,0.201,1.68,6.5
2024-09-30 14:00:00,,7.41,14.54,0.598,5.01,0.1097,28.02,2.76,0.81,0.554,1.14,6.79
2024-09-30 15:00:00,83.38,7.42,16.74,0.57,5.06,0.1124,26.38,2.54,0.32,0.196,1.23,7.42
2024-09-30 16:00:00,87.21,7.4,14.02,0.563,5.71,0.1118,36.43,2.62,0.97,0.354,1.01,6.97
2024-09-30 17:00:00,96.6,7.41,14.38,0.57,4.9,0.1112,35.3,2.93,0.72,0.374,0.96,6.78
2024-09-30 18:00:00,89.97,7.39,13.79,0.551,5.1,0.1102,34.28,2.49,0.75,0.345,1.13,7.23
2024-09-30 19:00:00,84.41,,14.21,0.596,5.43,0.113,27.49,2.57,0.46,0.299,1.51,6.65
2024-09-30 20:00:00,88.16,7.42,15.18,0.601,4.87,0.1151,32.59,2.47,0.78,0.398,1.01,6.68
2024-09-30 21:00:00,86.87,7.4,15.75,0.586,5.27,0.1145,27.55,2.81,1.07,0.687,1.0,6.71
2024-09-30 22:00:00,,7.41,15.02,0.572,4.63,0.1134,30.42,2.48,0.96,,0.72,7.42
2024-09-30 23:00:00,87.48,7.42,14.72,0.583,5.25,0.1089,31.19,2.31,0.78,0.403,1.89,6.68
2024-10-01 00:00:00,79.84,7.39,13.59,0.576,5.23,0.1151,28.59,2.2,0.48,0.357,0.97,6.98
2024-10-01 01:00:00,90.1,7.41,14.1,,5.26,,30.74,2.64,0.41,0.195,0.72,7.35
2024-10-01 02:00:00,97.0,7.38,13.28,0.566,4.95,0.1151,35.94,2.66,0.48,0.219,,6.69
2024-10-01 03:00:00,96.71,7.39,15.57,0.582,5.28,0.1118,32.47,2.38,0.77,0.293,1.22,6.5
2024-10-01 04:00:00,,7.41,15.64,0.593,5.2,0.1089,35.06,2.68,0.5,0.33,1.39,7.65
2024-10-01 05:00:00,85.01,7.37,14.79,0.564,5.6,0.1101,30.42,2.5,0.46,0.31,1.21,7.04
2024-10-01 06:00:00,89.83,7.39,15.27,0.591,5.4,0.1088,32.5,,0.39,0.142,0.62,6.8
2024-10-01 07:00:00,71.16,7.41,15.71,0.588,4.78,0.109,28.07,2.03,0.4,0.304,0.92,6.95
2024-10-01 08:00:00,81.0,7.39,14.93,0.598,4.96,0.1098,30.41,2.49,0.66,0.321,1.47,7.23
2024-10-01 09:00:00,73.75,7.37,16.22,0.601,5.03,0.115,,1.95,0.6,0.376,1.43,6.52
2024-10-01 10:00:00,65.46,7.4,13.81,0.545,5.27,0.1105,29.81,2.18,0.47,0.345,1.28,6.85
2024-10-01 11:00:00,,,14.48,0.569,5.16,0.1096,35.83,2.74,0.59,0.326,1.59,7.25
2024-10-01 12:00:00,93.57,7.39,14.36,,5.16,0.112,27.6,2.53,0.88,0.653,1.08,7.45
2024-10-01 13:00:00,82.13,7.4,15.48,0.592,6.0,0.1084,29.36,2.71,0.43,0.294,1.5,7.45
2024-10-01 14:00:00,73.65,7.41,13.4,0.548,5.06,0.1055,30.57,2.25,0.64,,1.02,7.03
2024-10-01 15:00:00,87.99,7.39,16.28,0.579,5.63,0.1129,29.65,2.82,0.75,0.393,1.67,7.46
2024-10-01 16:00:00,79.55,7.38,15.39,0.596,5.17,0.1088,29.13,2.65,0.63,0.391,1.0,6.5
2024-10-01 17:00:00,91.59,7.38,16.58,0.556,4.56,0.1079,32.36,2.53,0.94,0.692,0.8,7.04
2024-10-01 18:00:00,98.0,7.41,14.79,0.563,5.27,0.1109,37.03,2.58,0.27,0.212,,6.5
2024-10-01 19:00:00,76.75,7.4,14.28,0.566,5.55,0.1071,26.3,2.48,0.85,0.321,1.57,7.44
2024-10-01 20:00:00,73.33,7.41,15.49,0.566,5.4,0.1083,25.71,1.83,0.41,0.248,1.6,7.13
2024-10-01 21:00:00,74.08,7.4,15.86,0.576,5.29,0.1107,28.72,2.14,0.74,0.56,0.87,7.54
2024-10-01 22:00:00,68.4,7.39,14.12,0.547,5.22,0.1154,26.94,2.13,0.5,0.219,0.95,6.81
2024-10-01 23:00:00,78.22,7.4,12.83,0.589,5.07,0.1079,29.82,2.48,0.38,0.211,0.43,6.59
2024-10-02 00:00:00,64.59,7.37,12.79,0.548,5.5,0.1097,25.93,2.06,0.56,0.361,0.78,7.24
2024-10-02 01:00:00,67.7,7.39,14.88,0.587,5.1,0.1103,25.84,1.73,0.68,0.363,1.07,6.95
2024-10-02 02:00:00,72.74,7.38,16.16,0.541,5.04,0.1121,28.49,2.25,0.3,0.115,1.06,7.33
2024-10-02 03:00:00,69.15,7.37,13.32,0.586,5.35,0.1102,26.86,2.15,0.79,0.311,0.52,7.24
2024-10-02 04:00:00,87.48,7.38,14.35,0.561,5.14,0.1124,30.65,2.08,0.6,0.356,0.71,6.91
2024-10-02 05:00:00,67.42,7.37,14.27,0.578,5.61,0.1137,25.88,1.89,0.66,0.522,1.71,6.99
2024-10-02 06:00:00,91.76,7.37,16.54,0.551,5.37,0.1078,31.17,2.54,0.88,0.314,1.49,6.93
2024-10-02 07:00:00,71.12,7.38,16.88,0.571,5.0,0.1134,25.54,2.19,0.3,0.163,1.19,7.01
2024-10-02 08:00:00,67.51,7.39,15.05,0.558,4.89,0.1076,27.14,2.13,0.47,0.16,1.2,6.85
2024-10-02 09:00:00,64.36,7.39,15.52,0.541,5.06,0.1131,22.61,1.97,0.54,0.364,1.15,7.18
2024-10-02 10:00:00,86.94,7.37,15.49,0.582,5.93,0.1114,32.39,2.84,0.98,0.692,1.11,6.5
2024-10-02 11:00:00,72.25,7.41,13.34,0.548,5.16,0.1107,26.72,2.25,0.43,0.278,1.15,6.5
2024-10-02 12:00:00,80.35,7.36,15.32,0.595,5.46,0.1097,29.11,2.07,0.8,0.507,0.68,6.86
2024-10-02 13:00:00,67.61,7.39,13.6,0.572,4.84,0.1105,25.7,2.16,0.24,0.173,1.07,6.81
2024-10-02 14:00:00,95.58,7.37,14.45,0.541,4.91,0.1074,34.23,2.41,0.65,0.431,0.54,6.84
2024-10-02 15:00:00,68.05,7.39,15.76,0.595,5.17,0.11,29.13,1.83,0.54,0.326,1.09,7.37
2024-10-02 16:00:00,77.23,7.36,14.7,0.548,5.74,0.1111,32.13,2.33,0.63,0.418,1.28,7.04
2024-10-02 17:00:00,91.3,7.41,15.72,0.589,4.84,0.1088,34.22,2.57,0.3,0.107,0.98,7.23
2024-10-02 18:00:00,71.88,7.39,15.92,,5.04,0.1088,27.3,2.41,0.57,0.269,1.23,7.16
2024-10-02 19:00:00,72.58,7.37,12.86,0.573,5.5,0.1085,28.93,2.19,0.35,0.217,1.12,7.45
2024-10-02 20:00:00,89.92,7.4,12.44,0.589,5.71,0.1132,27.73,2.54,0.67,0.467,1.28,6.81
2024-10-02 21:00:00,72.79,7.4,15.78,0.543,5.36,0.1089,28.6,1.9,0.4,0.161,1.26,7.17
2024-10-02 22:00:00,64.13,7.37,15.82,0.58,5.43,0.1108,25.94,2.15,0.75,0.348,0.89,6.93
2024-10-02 23:00:00,77.74,7.37,14.88,0.549,4.96,0.1147,25.56,2.12,0.25,0.132,0.72,6.67
2024-10-03 00:00:00,63.13,7.4,14.8,0.578,4.85,0.1049,23.74,1.87,0.43,0.323,0.74,6.63
2024-10-03 01:00:00,91.27,7.37,15.31,0.547,4.9,0.1067,32.68,2.56,0.91,0.443,0.87,6.93
2024-10-03 02:00:00,82.86,7.39,15.29,0.539,4.99,0.1136,30.73,2.7,0.8,0.297,1.39,7.32
2024-10-03 03:00:00,81.02,7.39,14.11,0.547,5.31,0.1116,31.41,2.15,0.33,0.241,1.37,6.82
2024-10-03 04:00:00,69.06,7.37,,,4.88,0.1083,29.76,2.17,0.74,0.37,1.01,6.85
2024-10-03 05:00:00,84.69,7.4,14.07,0.594,5.32,0.1055,30.13,2.56,0.51,0.376,1.06,6.79
2024-10-03 06:00:00,83.98,7.38,14.66,0.593,5.15,0.1096,27.97,2.03,0.52,0.178,0.75,6.64
2024-10-03 07:00:00,64.63,7.39,14.61,0.58,5.08,0.1123,26.93,1.89,0.52,0.403,0.77,6.85
2024-10-03 08:00:00,90.36,7.36,13.55,0.585,5.51,0.1087,34.46,2.16,0.29,0.227,1.27,7.34
2024-10-03 09:00:00,80.91,7.37,13.67,0.587,4.96,0.1128,32.0,2.06,0.62,0.273,1.02,7.08
2024-10-03 10:00:00,87.59,7.39,16.65,0.568,5.68,0.1074,32.12,2.14,0.65,0.208,,6.83
2024-10-03 11:00:00,70.98,7.36,13.52,0.551,5.5,0.1094,30.92,1.94,0.56,0.282,1.35,6.89
2024-10-03 12:00:00,66.56,7.36,14.78,0.575,4.95,0.1055,25.24,2.11,0.64,0.266,1.28,7.1
2024-10-03 13:00:00,84.77,7.39,14.99,0.546,5.61,0.1097,33.65,2.14,0.37,0.253,1.08,6.82
2024-10-03 14:00:00,87.63,7.35,14.36,0.585,4.91,0.113,28.87,2.39,0.4,0.13,1.51,7.27
2024-10-03 15:00:00,74.84,7.39,15.08,0.561,5.63,0.1061,23.38,2.23,0.39,0.14,0.99,7.37
2024-10-03 16:00:00,63.48,7.39,14.74,0.553,5.35,0.1105,22.64,1.76,0.32,0.198,0.86,6.65
2024-10-03 17:00:00,88.4,7.38,13.54,0.586,4.77,0.1077,30.23,2.3,0.48,0.339,0.77,6.91
2024-10-03 18:00:00,69.2,7.39,14.95,0.544,4.86,0.108,26.46,2.09,0.37,0.116,1.51,7.12
2024-10-03 19:00:00,73.37,7.37,13.87,0.593,5.13,0.1047,25.66,2.28,0.89,0.38,0.96,7.39
2024-10-03 20:00:00,82.44,7.37,16.15,0.592,5.51,0.1098,30.11,2.34,0.29,0.177,1.15,6.5
2024-10-03 21:00:00,65.87,7.36,14.84,0.572,5.2,0.1142,26.9,1.9,0.67,0.297,1.71,6.81
2024-10-03 22:00:00,64.99,7.39,13.71,0.578,5.19,0.106,26.09,2.17,0.45,0.281,0.91,6.5
2024-10-03 23:00:00,63.54,7.39,14.75,,5.26,0.1069,24.73,2.12,0.6,0.365,1.18,7.23
2024-10-04 00:00:00,89.59,7.38,13.28,0.56,4.67,0.1063,34.1,2.33,0.45,0.251,1.18,7.0
2024-10-04 01:00:00,71.0,7.39,14.46,0.584,5.51,0.1095,25.32,2.24,0.83,0.573,1.16,7.31
2024-10-04 02:00:00,,7.34,13.98,0.536,5.67,0.106,29.19,2.43,0.29,0.098,1.43,6.93
2024-10-04 03:00:00,91.82,7.36,13.38,0.551,5.5,0.1133,31.16,2.21,0.4,0.14,1.26,6.93
2024-10-04 04:00:00,82.0,7.35,13.36,0.555,5.14,0.1108,31.05,2.02,0.79,0.287,1.21,7.11
2024-10-04 05:00:00,77.56,7.36,16.64,0.573,5.0,0.1101,27.76,1.9,0.39,0.31,1.65,7.02
2024-10-04 06:00:00,77.44,7.38,14.3,0.574,4.94,0.1042,29.37,2.0,0.35,0.153,0.71,6.84
2024-10-04 07:00:00,73.01,,13.77,0.539,4.92,0.1086,29.07,1.89,0.36,0.178,0.79,7.26
2024-10-04 08:00:00,79.86,7.37,13.6,0.547,5.94,0.1119,28.18,2.01,0.27,0.118,1.13,7.33
2024-10-04 09:00:00,90.89,7.35,14.68,0.581,5.24,0.109,28.83,2.47,0.5,0.333,1.31,7.1
2024-10-04 10:00:00,85.64,7.38,13.57,0.546,5.54,0.1112,30.23,2.6,0.51,0.22,1.14,7.41
2024-10-04 11:00:00,74.47,7.39,13.11,0.551,5.52,0.1107,26.22,2.15,0.39,0.23,0.95,7.44
2024-10-04 12:00:00,71.65,7.36,14.17,0.544,5.31,0.113,25.8,2.15,0.27,0.095,1.53,6.82
2024-10-04 13:00:00,88.57,7.38,14.16,0.577,4.98,0.1077,26.49,2.36,0.66,0.465,1.39,7.0
2024-10-04 14:00:00,65.61,7.37,,0.537,5.42,0.112,22.3,2.07,0.63,0.492,0.97,7.11
2024-10-04 15:00:00,87.53,7.39,13.31,0.552,4.94,0.1066,32.76,2.34,0.73,0.347,1.64,6.52
2024-10-04 16:00:00,69.27,7.37,13.81,0.565,5.44,0.1095,24.6,1.94,0.29,0.101,1.03,7.03
2024-10-04 17:00:00,83.42,7.37,13.73,0.536,4.95,0.1101,32.42,2.71,0.8,0.379,1.07,6.96
2024-10-04 18:00:00,86.2,7.35,13.6,0.588,,0.1084,29.39,2.39,0.88,0.335,0.69,6.78
2024-10-04 19:00:00,76.09,7.36,14.48,0.583,5.13,0.1051,29.2,2.18,0.86,0.638,1.23,7.07
2024-10-04 20:00:00,67.34,7.39,16.43,0.571,,0.1083,25.48,1.76,0.65,0.506,1.73,6.71
2024-10-04 21:00:00,87.38,7.35,15.54,0.56,4.53,0.106,32.42,2.8,0.39,0.177,1.72,6.53
